"GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined_pvalue","adjusted_pvalue","gene"
2.55071121990162e-12,0.356750456741878,7.59593808406959e-16,0.736955157873691,2.01714670090421e-16,0.229692723510755,6.87780311812914e-16,0.861436929514061,4.45755240900811e-14,6.39697268515815e-06,1.33226762955019e-15,2.91427651306925e-12,"RPS18"
3.84890876834202e-13,0.0426967794742695,1.45795061050906e-16,0.729488250182267,5.08177334362562e-15,0.918779190640706,1.44840017992314e-11,0.735128453953505,1.06339258542447e-08,0.0591967578848184,1.55431223447522e-15,3.25216364501931e-12,"DCN"
1.17270750270769e-12,0.04719879303551,5.01825926901367e-16,0.999448450610444,4.51180582935065e-16,0.8517165966403,1.62779332707924e-15,0.667067544674335,3.97090794051837e-14,1.47362053071155e-06,1.99840144432528e-15,4.00713020547022e-12,"RPL36"
6.24232891644641e-13,0.114785348567848,6.36072691510841e-16,0.75130596049238,7.87738318921605e-16,0.595731051766634,7.52242931070643e-15,0.476036889809364,1.27866050057922e-13,0.000393850661920217,3.44169137633799e-15,6.62512193971076e-12,"RPL13"
6.7530420249063e-09,0.152396520026931,1.11067722369047e-13,0.367397733938664,1.31949254055058e-15,0.835873048708152,4.15415116117785e-15,0.468847367460856,1.2315128204328e-13,0.0374720029074463,1.01030295240889e-14,1.8699940958861e-11,"H2AFJ"
3.18423413634101e-11,0.0320300470269702,4.43477114764686e-15,0.747986014659948,2.12704404776544e-15,0.944273738949433,3.46103699052035e-13,0.205631080189606,1.14351071549078e-10,0.0908594938457913,1.4432899320127e-14,2.57247865042533e-11,"AZGP1"
1.015300717349e-13,1.87649864345554e-06,1.53877887349466e-15,0.993788686514175,2.0041567974492e-11,0.897302245827362,3.99337417491234e-06,0.478504641949965,0.00271661332289123,3.66423524748318e-05,1.55431223447522e-14,2.67142013698015e-11,"PRSS23"
3.94031225744047e-11,0.000276656148184713,4.2991058375774e-15,0.986220878623301,3.74361455474416e-15,0.730884739668863,2.94544796072197e-11,0.308180961078353,8.44331041084522e-08,0.651397453109818,1.99840144432528e-14,3.3162456872857e-11,"SOD2"
1.0906291554239e-07,0.0276093862581049,1.21604085424989e-12,0.79856075621452,4.56420814724407e-15,0.551553930259963,2.36891515405536e-14,0.592440663362154,3.96254487481058e-12,0.114614615376376,3.79696274421804e-14,6.09083791231474e-11,"MIF"
5.4551763329116e-08,0.120006295587515,4.77058975692235e-13,0.557784373992871,4.18346613488088e-15,0.731691845595723,9.50719654854225e-14,0.347041797038404,2.18339481500825e-11,0.26165551829117,3.97459842815806e-14,6.17011876799286e-11,"STARD10"
6.13433372116746e-12,0.0552363996896762,6.89902850127952e-15,0.94445596908975,4.31710698699496e-13,0.784442223023593,7.10614497060371e-09,0.308150600531615,9.5224011771516e-06,0.0524920127052014,6.7612582199672e-14,1.01680928963807e-10,"FXYD3"
2.28097239639827e-12,0.000266107057877679,8.18787123328924e-15,0.988506065621049,9.30444814667139e-14,0.995298661183499,9.54460767037317e-11,0.00693569129892377,1.1296881520171e-07,0.0109938962306167,7.46069872548105e-14,1.08799656487919e-10,"CLEC3A"
4.03595750718193e-10,0.00364168514023241,9.24985285011371e-15,0.306361765041463,9.87658279912314e-14,0.994261194051809,9.01311679947136e-11,0.988764228127144,1.70004473695349e-08,0.00113250111662642,8.4821039081362e-14,1.20056763803108e-10,"ASPN"
4.51634052363804e-12,0.000204820579058339,1.09209463159645e-14,0.618745805865089,1.52582664363057e-13,0.425048317144126,3.04807777293643e-12,0.275268307867964,7.28513569945764e-11,5.70159469292964e-07,1.01807451358127e-13,1.3998241517776e-10,"RPL28"
1.04060519023287e-10,0.0725856185532607,2.34956474516726e-14,0.999616322491638,3.63246134274903e-14,0.729589809026541,1.60583975361398e-11,0.56884633745849,4.28033725584471e-09,0.110231987326514,1.4255263636187e-13,1.90561303104584e-10,"THBS2"
4.19259967929707e-11,0.00469638590327314,1.61129750495058e-14,0.738632777842495,4.42140402295375e-13,0.947799575951021,4.3996139030356e-10,0.40666072409933,1.20628831366529e-07,0.000162250153239897,1.55653268052447e-13,2.0245032605655e-10,"CILP"
4.96372631910394e-10,0.000817174354415888,5.3293182546326e-14,0.791587746792727,9.21179397619511e-14,0.550398449579773,9.40866226774631e-11,0.362502062280548,4.63496998703395e-08,0.0046281881445611,3.37507799486048e-13,4.27427221916824e-10,"FGB"
8.9624657349087e-10,0.0183995196510587,2.84858265508967e-13,0.900539909877293,1.31275566613832e-13,0.329232688658557,1.65511420915222e-11,0.106694755372062,2.0637113736473e-09,0.462278608561502,8.93729534823251e-13,1.07524660513451e-09,"VCAN"
4.02815435100603e-12,0.040873885889143,9.42181901870206e-14,0.994883680825265,2.47236936149881e-12,0.79584511877258,2.17647295143382e-09,0.00281970373773473,5.89844857831518e-07,9.90864095074736e-05,8.87734330490275e-13,1.07524660513451e-09,"TGM2"
9.82412818702602e-09,0.0279346868771935,1.43419545997158e-12,0.995511539064428,1.07678886057226e-13,0.917030004009603,6.24575016969962e-12,0.453990798294392,9.64913622089091e-10,0.406889999921872,9.86100090472064e-13,1.15744164178818e-09,"RARRES1"
3.9110213728086e-10,0.192375727130224,2.6606774841843e-13,0.691134315470725,5.39761176686908e-13,0.766067316824186,9.31559025762009e-13,0.981885639534277,4.27087510478665e-12,1.01267887604382e-07,1.44473322194472e-12,1.6553900115487e-09,"RPL35"
5.82713306029437e-08,0.0592671674119632,1.58464751335797e-12,0.47380442326328,2.18847202352806e-13,0.691171530041205,1.33414343195239e-10,0.796087140363352,5.30114996894426e-08,0.339922619422236,1.92001969878675e-12,2.14881580692719e-09,"ANTXR1"
3.63330165791853e-09,0.243657022748972,1.2605671509301e-12,0.973972393067115,3.72569271363384e-13,0.644458784391048,5.85961699338779e-12,0.60350856311903,3.78260330217794e-10,0.00020722365645543,2.73936429096011e-12,2.99611911181128e-09,"CTSD"
2.05468240904259e-09,0.0154000687755477,7.50263658384474e-13,0.966643023972994,5.22272956260739e-13,0.839056739578621,1.44057591130954e-10,0.513993385201118,3.42190231126706e-08,0.227178227867692,3.07220915374273e-12,3.28549057913398e-09,"PPP1R1B"
5.8131779383861e-09,0.034286730125674,2.57731823912426e-12,0.97401551522922,8.14538794974749e-13,0.436298265834997,9.06820118558259e-13,0.417398397307361,3.95577179640151e-12,1.1661137923209e-06,3.36541905454624e-12,3.52081559183823e-09,"RPS5"
2.34901416106127e-08,0.0424789815068161,2.54561347684212e-12,0.945183656057375,4.35661953082195e-13,0.92180699168672,4.84194599901987e-11,0.271917380943799,1.00667651086823e-08,0.0568101681414266,3.69160257918111e-12,3.77988897764795e-09,"TNC"
2.58985386689584e-08,0.0931909714731459,3.5296629268919e-12,0.850409651099947,1.0979780603261e-12,0.416237202453599,8.65050051332197e-11,0.783868933279102,4.75129741025312e-09,0.207282559519883,8.29247781553022e-12,8.31390470297171e-09,"COL5A2"
1.8457699293262e-08,0.0291425446380326,3.81382760803049e-12,0.892444129690575,1.38904004346954e-12,0.652893162409474,1.63975059323429e-10,0.348463297758641,2.59442060836803e-08,0.0383079812003743,1.01183506018288e-11,9.93746483445293e-09,"AGT"
1.18946610430896e-10,0.0024440471135144,1.28452006700809e-12,0.998576516337882,2.49838144178007e-11,0.734677523403117,8.3925771318922e-08,0.056312973824154,3.4049817743697e-05,0.3598708900108,1.20928822511246e-11,1.16391638232115e-08,"CST4"
3.5632902890815e-11,5.80859060119812e-05,2.59639843986369e-12,0.987271688092412,7.32508624574766e-08,0.820181562527801,0.00238840228688148,0.608376682219443,0.15927419883162,6.24411394888815e-05,2.41999753569644e-11,2.28352993309063e-08,"SPINT2"
8.86113487411834e-08,0.0108656027006051,6.93292166558894e-11,0.967882155748898,4.90656341200685e-12,0.114695408256793,1.45319485221947e-10,0.212785366777386,1.61318525087431e-08,0.722016257535969,4.44080328065866e-11,4.10979493627293e-08,"HLA-DRA"
2.80615494540647e-07,0.00108083473779752,1.2735791039861e-10,0.509668755224162,1.27784575250158e-11,0.75773472948201,1.28932358756768e-11,0.541858007552832,2.21421681886454e-11,0.00259697020444929,4.78848072305027e-11,4.34794292996465e-08,"RPL3"
2.69056780668774e-11,0.00508527148193067,1.3172869423013e-11,0.769880578159605,1.37492054778938e-08,0.924166988441384,6.97794807021704e-05,0.000871352913174117,0.00987292742286945,0.000619071630814854,8.83759732062117e-11,7.8759402127368e-08,"IGFBP5"
2.14079326355387e-10,0.000320927325097392,1.03020975789656e-11,0.913442933434119,1.12368249304792e-10,0.948297517089765,8.17705838538514e-09,0.09666789505873,6.10371296120709e-07,0.00141123882359465,9.02837804517276e-11,7.89967105844656e-08,"HLA-C"
9.89771299440117e-07,0.0483383279953388,1.07617381670249e-10,0.218371129006575,1.78778465654697e-11,0.877936687986286,5.12509263619691e-09,0.657531902720546,1.28547266195873e-06,0.93842184465918,1.52849066736849e-10,1.31352010793797e-07,"ANXA2"
2.07633171321239e-07,0.00133078528699303,4.76854390885572e-11,0.80690636389894,2.56097661818031e-11,0.904914969379633,6.287976724519e-09,0.570855383882498,1.7535519964088e-06,0.240106583519045,1.66160862846709e-10,1.40286488403176e-07,"MAFB"
1.9597374112314e-07,0.0189372566838848,2.75739831210114e-11,0.642845202350511,4.57917153858686e-11,0.891567910371005,9.53801879533718e-08,0.967505985323135,1.91079007321945e-05,0.625199338421137,1.72058811642728e-10,1.42761429063705e-07,"COL5A1"
3.75906905794026e-08,0.000316353868763641,4.6306215127621e-11,0.934984653572832,4.54244244255737e-11,0.449538329176989,1.94618003323931e-08,0.518055225843222,4.40867372032383e-06,0.0585209694565618,2.28895125076178e-10,1.86700934986187e-07,"GBP1"
7.50992650527916e-09,0.253159338752372,7.12250148174698e-11,0.930156213495079,7.18462493682227e-11,0.308721095899777,1.99026283395558e-10,0.00440070621962763,2.10991649534788e-09,0.000408411624766228,2.97706082008631e-10,2.387802584824e-07,"TFF3"
1.37845743531189e-06,0.159154507764334,4.38911940016737e-10,0.153621152279512,4.72651123566687e-11,0.955851126025402,4.58794433767604e-09,0.0904842032009804,1.08653192117624e-06,0.542532184136179,4.22740176198033e-10,3.28951781680285e-07,"COX6B1"
9.20737176743249e-09,5.17705905108525e-05,4.68362435572703e-11,0.74995371662817,4.70665806611473e-10,0.221825620051596,8.82608207021167e-08,0.242683571604941,2.44981167184511e-06,0.00630199660179899,4.23800994298063e-10,3.28951781680285e-07,"CST3"
1.22226053357138e-07,0.0317799774030915,1.18774295879694e-10,0.808358014428201,6.9151664118207e-11,0.792934291286932,3.04052342854071e-09,0.309760713091077,2.95938017252042e-07,0.00233759404867762,4.30649516047765e-10,3.2896172871932e-07,"SPP1"
1.19650467257115e-09,0.0016515396605248,5.04102506226916e-11,0.941115298195008,2.87658525248992e-08,0.618989961158623,4.2276840773868e-05,0.167044119554407,0.0030306277959726,1.21824629335255e-05,4.82908157906081e-10,3.63116956212991e-07,"AEBP1"
8.17174201718938e-07,0.0348462111811137,3.78451321169237e-10,0.880482851498683,6.62462042705429e-11,0.850645640620716,5.59034866876787e-09,0.288978602879567,5.36697275339993e-07,0.275575346033966,5.58050938792576e-10,4.13163975521459e-07,"WFDC2"
5.89203489904453e-10,0.00858847825708195,6.44258354321639e-11,0.803709232029038,6.67764555736997e-08,0.957888496089388,0.000130668459985932,0.0413976028149772,0.00542497826748095,0.000147171919871603,5.80251624526795e-10,4.16776788165934e-07,"XBP1"
5.76735253580657e-06,0.0384482611416845,2.5817979542676e-09,0.810377371705564,8.83313922014762e-11,0.37524390362221,1.92866882387036e-10,0.73361804906219,2.0728015320227e-09,0.0345614785597232,5.75511083233948e-10,4.16776788165934e-07,"RPS15"
6.64996626558359e-08,0.00993710062137168,9.47425836053307e-11,0.667103348533817,1.74397113355037e-10,0.765238426766673,1.7329048000316e-09,0.727362181844503,1.77151373987652e-08,3.66880622982412e-05,5.90404725109295e-10,4.17833130779581e-07,"RPLP2"
4.28316970168941e-07,0.221808233575176,1.01682062034313e-09,0.903509660063929,8.4208843820142e-11,0.207651878164557,3.94590792882006e-10,0.27297425871013,9.48130298560272e-09,0.0478454123985601,6.45129394349908e-10,4.49945280427405e-07,"APOD"
1.14382779460821e-05,0.0207270261201016,9.69900481791488e-09,0.818392849601993,2.58803914228954e-10,0.628299280733364,1.1684500050849e-10,0.408305812554809,3.90801764601381e-10,0.0227991045854678,6.62940480289365e-10,4.55762364699455e-07,"RPL8"
5.17163279401392e-06,0.4427231881368,2.47079941811668e-09,0.912268314399422,1.04293828215751e-10,0.912417461737323,2.51578318135211e-10,0.37784642362243,4.9058254396991e-09,0.0371207303389759,7.05618896645888e-10,4.7827074348163e-07,"ROMO1"
4.07155616597246e-05,0.422532997444616,3.69034885900974e-08,0.686124784729071,3.56491268552789e-10,0.995910413130539,1.26578274238426e-10,0.417786845138308,4.46249348173446e-10,0.251908729281548,7.70808528116618e-10,5.15200143998592e-07,"GRINA"
2.46213521250732e-07,0.012154819691725,2.67398811751265e-10,0.975111631785593,1.29893246376883e-10,0.480429366204166,2.0675126918957e-08,0.454061616950271,2.03334502527261e-06,0.220088545251131,8.70225225213517e-10,5.73681399680285e-07,"LOX"
5.62598091774255e-10,2.89473815447468e-05,1.08305420682714e-10,0.996145603713533,3.72515783659007e-08,0.494705911428967,6.49662379486384e-05,0.332568186602613,0.00528069731318718,0.000598854521131267,9.0600160707055e-10,5.89195212712745e-07,"RPN2"
7.03283293026749e-08,0.0133702949425786,4.03290456722396e-10,0.609112131843679,4.2761438016535e-10,0.933295362855513,3.43204378248254e-09,0.0752945320748721,3.40187303334558e-08,0.00106978291664493,1.9405625995006e-09,1.24516915740162e-06,"LDHA"
6.01296922002019e-09,0.0266187838210006,2.38953300873728e-10,0.885882484078557,2.22196045555971e-08,0.540063810158992,2.20928726517189e-05,0.348688757440891,0.00137722380544804,0.0562024350807689,2.27465235536073e-09,1.44033462124271e-06,"VIM"
3.22864715925581e-09,0.000586662202164165,2.84285789622381e-10,0.944659858300058,8.43113446502206e-09,0.892130600693503,1.82484152242038e-06,0.0996577507822899,7.59782102456992e-05,0.00703939131597082,2.53390064486325e-09,1.58365588157157e-06,"SH3BGRL"
3.55445261563645e-07,0.548627388259444,3.71732513529602e-09,0.992000395956745,3.805137899463e-10,0.143774755849237,1.20033306136759e-09,0.401241459936326,2.50247783235415e-08,0.34853956037665,2.65047273018126e-09,1.63527462890495e-06,"CTSK"
6.6213899077918e-06,0.314727771965629,5.78200411131283e-09,0.898144355264388,4.24442755844631e-10,0.612922053546056,4.90579590736193e-09,0.336708868584935,2.56005221861736e-07,0.173663583849877,3.65379781985808e-09,2.22576537586793e-06,"MMP13"
3.8848220076154e-07,0.0331776592459443,6.15918499265568e-10,0.836491509016887,9.47460050138434e-10,0.650075369418295,7.05167342747472e-07,0.290066590192734,0.000162713927733353,0.688720889218808,3.7271110642223e-09,2.24204491549944e-06,"ENSA"
2.10398241462839e-06,0.000641856049979473,8.4558823556598e-10,0.869902628078681,1.0260272183671e-09,0.570672796718911,8.64462845464072e-07,0.995994677825473,9.40720333300385e-05,0.608751787791945,4.6320192126359e-09,2.75199280675111e-06,"MIEN1"
5.922864314073e-07,0.00352146274454258,7.05494145247893e-10,0.614408390647028,2.87714332636363e-09,0.496525055461598,6.52506876353083e-07,0.61520685083219,2.20112794919604e-05,0.0137985116403955,5.65521363071753e-09,3.31892259855036e-06,"CERS2"
9.91648260188469e-06,0.0278393577646406,5.73866525737986e-09,0.971310869900766,6.51338903990777e-10,0.319100168902374,3.65539613203564e-08,0.302998274756912,3.72292240301527e-06,0.214962102348476,5.75611869280124e-09,3.33744109646512e-06,"CRISPLD2"
7.55947702635177e-08,0.0106979519033519,6.77580773605921e-10,0.884713431675753,7.94354590125769e-09,0.561871818416365,1.67239782278214e-05,0.0457610214924767,0.00264655682298833,0.430929291078651,6.1918897786839e-09,3.54736512476905e-06,"SERPINA5"
1.26485680176056e-05,0.319620146187775,1.64642959516366e-08,0.794243333024894,9.32230834919928e-10,0.0136742857871856,4.94424606206588e-09,0.463703715440464,1.07269771919831e-07,0.0252142501376384,7.43444705797458e-09,4.20912388771756e-06,"GAPDH"
7.6110114024979e-06,0.251339258848332,9.4260705060112e-08,0.349466290215535,8.41782681345099e-09,0.965246019192288,1.36794907875559e-09,0.362770878479702,2.26877776125047e-09,0.00204554559033313,7.6844841601087e-09,4.30009677550637e-06,"FAU"
2.83032706053512e-06,0.0894943405434697,1.65199176056232e-08,0.82753145308212,1.41551831542857e-09,0.65229957227899,3.46414788514052e-09,0.409880221803656,4.95656543930851e-08,0.265188414406439,9.29205801192268e-09,5.0814914776857e-06,"CD81"
1.2642723761584e-07,0.147607469852152,2.76367865191864e-09,0.896727432890241,1.53716491176459e-09,0.605582064854408,1.85709951574198e-08,0.36212662667219,2.23536168434802e-07,0.0778604163109498,9.2711442967186e-09,5.0814914776857e-06,"KRT19"
1.58652313292631e-07,0.209889495300993,1.75769373351007e-09,0.795221809492629,3.01593451167514e-09,0.958840438865466,3.25093473432063e-07,0.00903018547499215,2.45815204833928e-05,0.099044156810133,1.09899840339267e-08,5.94249761405493e-06,"S100A10"
5.12133766766275e-06,0.0145460196813691,3.0334912876765e-09,0.771882318500895,1.7902809253533e-09,0.803182179088804,2.25563051977474e-07,0.888860332791948,2.08910170116553e-05,0.382298770208549,1.11994469254029e-08,5.98847206091025e-06,"LY6E"
1.69905410050875e-05,0.313958860569243,1.53779331981154e-08,0.757978271763802,1.31028511621112e-09,0.935665678937361,3.30094538817106e-08,0.579406310704824,2.69237074901735e-06,0.266599360648286,1.16421819962298e-08,6.15679868082354e-06,"MCL1"
0.000110182165533735,0.0147789617118951,4.07260459945188e-08,0.660589024240447,1.93928184376809e-09,0.988405602299187,1.75663688400341e-08,0.858285361724504,5.11149150520886e-07,0.419358094462969,1.66916627186708e-08,8.7311959374291e-06,"FCGR3A"
1.06850218857548e-07,0.00660011113471631,1.79849468450567e-09,0.97580715042837,1.72860526014512e-07,0.206251540855272,0.000625826109417217,0.91050916868261,0.0489793567007008,0.0628170759737805,1.75080392406102e-08,8.96337608482361e-06,"DBI"
0.000266783281184772,0.168001185410569,1.97100779978621e-07,0.453133278839935,3.08484596616454e-09,0.444843912556115,4.42043217394091e-09,0.931264304372198,4.66443439267683e-08,0.321382862179424,1.733391774561e-08,8.96337608482361e-06,"SERF2"
4.09256321464389e-06,0.0536770181509858,9.03448840848776e-08,0.940762267693978,3.47468441715306e-09,0.497105804936805,4.13615531045068e-09,0.00208234139220127,8.11128174352242e-08,0.140668772336841,1.80763715107446e-08,9.15692409946026e-06,"KRT17"
2.86876319312834e-08,0.000997540984440843,2.16244264756744e-09,0.815210441338257,7.59844360010913e-08,0.544521267811927,4.89777712794386e-05,0.0794942608969138,0.00435650424063172,0.243985587267986,1.95893876675513e-08,9.8200022888561e-06,"FTL"
2.55323351637386e-07,0.0101935236848621,2.30754978654069e-09,0.749634186769033,1.70631017315218e-08,0.855769105885077,1.72960531954651e-06,0.224306088363604,4.01004533000997e-05,0.0019075150173398,2.01415379930125e-08,9.99270017385774e-06,"TP53INP2"
2.78972828078622e-05,0.0124950466717508,3.01161143939132e-08,0.677774686499518,3.12851073436821e-09,0.991810125901182,1.15778331523019e-08,0.280577528631993,1.10970150842402e-07,0.00770521716730285,2.23082311512357e-08,1.09547134364066e-05,"SAA1"
9.13170391448603e-05,0.191775035757808,1.47660690690271e-07,0.873151535380372,4.31613527880721e-09,0.822623860939897,1.97417195127284e-08,0.25835606342017,2.69327492100891e-07,0.669370220610234,3.41484476251708e-08,1.65996041743606e-05,"PALLD"
1.8300322489539e-05,0.0405134887554116,7.46662550345648e-09,0.738855403211679,7.0416509652921e-09,0.824723807760031,1.71707958751867e-06,0.365249746106539,0.000159607422901971,0.253917828979902,3.61552801031451e-08,1.72271056780534e-05,"ERGIC3"
0.000247978449462266,0.476815331625799,3.1795392828929e-07,0.287648641649719,7.20905915854079e-09,0.976667702120687,8.7880955914135e-09,0.304997607324692,4.67020964406428e-08,0.49227772120163,3.60924741205082e-08,1.72271056780534e-05,"COL10A1"
4.60527953287226e-07,0.234258162880239,5.07569145972196e-09,0.972705865561225,1.75858722182088e-08,0.98213431571228,1.53097647139522e-06,0.294108652211474,6.01263534805152e-05,0.169846004186311,3.89525707245042e-08,1.83779859086999e-05,"BASP1"
1.94837651262324e-05,0.00513420155782453,1.88280495125924e-08,0.96830686934793,5.16319488960145e-09,0.372585611655749,2.5811641098305e-07,0.608050362893948,1.61089128216231e-05,0.0819634766107178,3.98758146502587e-08,1.86309201770571e-05,"SAT1"
3.54888679492143e-08,0.000948878479709882,4.64116257689931e-09,0.904928666383541,1.70185292149417e-06,0.307157498158622,0.000572439182908686,0.18153394658196,0.00861819663455662,0.000186658964310147,4.0943842205543e-08,1.89459862026292e-05,"CD24"
6.46021160250405e-08,0.000392945614355443,4.52529462189962e-09,0.946275869740203,2.56751923568698e-07,0.791934396911797,1.72347307780574e-05,0.881820017547506,7.46460741513686e-05,0.00042951390223209,4.15920562435446e-08,1.90626403323533e-05,"RPS27"
6.55121550643371e-07,0.100150236233731,6.82898041559179e-09,0.882949650623504,2.04712684661001e-08,0.0962981655111017,9.10177508444768e-08,0.803790197079414,2.10581894367203e-07,0.000590919332160538,4.70483194625615e-08,2.13599489906326e-05,"RPL10"
3.43996851708169e-05,0.0103868457688893,6.25053608651768e-08,0.515978671220032,5.8366258888714e-09,0.555627017009917,5.65170388678356e-08,0.648092020662822,2.41990264605979e-06,0.102924402370679,4.86696910551032e-08,2.18895469457594e-05,"SCAND1"
3.93989380060402e-07,0.0751043438622581,5.5362551745184e-09,0.377458834590439,9.45685630288444e-08,0.996233386282992,3.67545004920162e-05,0.33173668102382,0.00104212047852294,0.0292245493093972,5.16081244406053e-08,2.2996210838735e-05,"IFI6"
0.000593399209228519,0.337842124612968,4.49340387654404e-07,0.624508780749375,1.01351737794577e-08,0.956841281972079,1.71011269654959e-08,0.631383840355112,1.58205003048985e-07,0.774163935692483,6.0353664066426e-08,2.66464344503406e-05,"MXRA5"
4.22784371262831e-07,0.00140262242169639,7.01497029147972e-09,0.480840618056223,1.29462144440781e-07,0.0475233644198369,4.31805237943523e-06,0.961489827770517,2.10424958216612e-05,0.00053623170061066,6.53921740090269e-08,2.86084976661013e-05,"HSP90AA1"
