"GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined_pvalue","adjusted_pvalue","gene"
1.8890797476697e-14,2.66195555317999e-07,8.3350465092647e-13,0.942695892154209,1.37254502283766e-05,0.956162355294123,0.059398310391063,0.263110833765388,0.187661245358808,5.0918886175817e-17,8.88178419700125e-16,1.65345246055082e-12,"Nrxn3"
3.11894502382985e-11,2.58241201045034e-06,3.98967274208268e-10,0.973480469816371,7.67608195767111e-05,0.996274053778379,0.0187982516340773,0.454949028507333,0.0469001424266045,6.95622912230943e-17,8.88178419700125e-16,1.65345246055082e-12,"Kcnj4"
7.3296546860267e-11,0.000780196351845382,3.20166887811835e-09,0.998084278137691,0.000398111750235522,0.321084833804118,0.0516708912652233,0.0501848603411652,0.179601907590642,3.70083709046803e-17,8.88178419700125e-16,1.65345246055082e-12,"Rcn2"
4.82025076869236e-12,0.00142314126669689,4.26360605010907e-10,0.986468574697939,0.00034050693609123,0.922308970125653,0.0489890720061839,0.0997110350693177,0.109142494267767,9.78690158383184e-17,1.55431223447522e-15,2.75575410091803e-12,"Msi2"
1.46123976712644e-12,2.05443785801176e-05,4.29410020961081e-11,0.980136180162931,7.02182719508266e-05,0.305934302756781,0.0500765098019136,0.00456414126697413,0.100798706889665,1.65175957755894e-16,1.55431223447522e-15,2.75575410091803e-12,"Npy"
1.17869525768689e-13,1.8061318821018e-05,9.11963198314808e-13,0.97327750996743,2.42516740601878e-07,0.578808318238496,8.53011229317997e-05,0.0440895478701373,0.000508127469000182,1.45061029749121e-16,1.55431223447522e-15,2.75575410091803e-12,"Epas1"
4.59478987769069e-16,1.59108005459952e-05,4.39502527239267e-15,0.991926226092143,9.33013150486827e-08,0.650373184102684,0.00105509619844039,0.224498693708262,0.00455956196917204,4.59702142582368e-16,2.1094237467878e-15,3.68151524419518e-12,"Foxd3"
1.38865886708026e-14,2.44733589642464e-07,1.21266570328436e-13,0.995731995100689,1.88982132676486e-06,0.379647445431697,0.0170151671015292,0.0505638986152737,0.0623212658414769,2.13530798417685e-16,2.22044604925031e-15,3.81565952434804e-12,"Id3"
3.07386306556841e-12,1.56904028734948e-05,5.69555303781248e-12,0.912263782821696,5.68410430144818e-07,0.823863162941905,0.000281704465096565,0.158055669948879,0.00214295493374622,2.09329985639893e-16,2.33146835171283e-15,3.94573882631445e-12,"Dynll1"
4.82070260679885e-16,6.78006718616524e-05,9.60376967109047e-16,0.898775162047067,4.99995114838792e-09,0.942295165479099,4.54431750741293e-05,0.381740262637159,0.000766491005534788,2.10820994200901e-15,2.88657986402541e-15,4.81228701205088e-12,"Vim"
9.00383971340607e-12,4.86803414335504e-05,1.91142104019288e-10,0.907653137849109,1.01018076212084e-05,0.994352491685191,0.000943575517772578,0.00103301018355755,0.00305937260893939,2.5011683027572e-16,2.99760216648792e-15,4.85252352552957e-12,"Gm13889"
3.21737941867097e-11,7.32164049030032e-06,7.7937564541082e-10,0.560221798268073,0.000133884065269159,0.618956168264215,0.0354088265290584,0.0525421645874015,0.109956634119588,2.67362434926616e-16,2.99760216648792e-15,4.85252352552957e-12,"Abl2"
7.75813336433535e-16,0.0180572640885713,5.65231578377651e-16,0.951950792989781,1.94910452310905e-10,0.828334497952868,1.30370612291278e-06,0.0566147485392728,0.000103751879642584,3.08067137407344e-13,3.33066907387547e-15,5.31466862319905e-12,"Ccnd1"
3.46756669321305e-10,1.69037536305834e-05,7.62485439606164e-10,0.833868245628225,1.32199687632518e-05,0.904527476438285,0.00207903443875752,0.118694813150407,0.0160016315196876,3.79491392492226e-16,3.77475828372553e-15,5.93845602028814e-12,"Fkbp1a"
1.28777266890435e-11,1.23990907563694e-05,1.41698568692823e-11,0.965140561116339,1.88528722034739e-06,0.793502226180086,0.000584374329162832,0.738331807507586,0.00150456432511104,4.71079346536503e-16,4.44089209850063e-15,6.88938525229507e-12,"S100b"
3.57677754249193e-14,8.22634375339365e-07,2.68224077205669e-12,0.93677255769669,1.22045090149004e-05,0.998978485993477,0.0146485387707695,0.30896230091709,0.0418283261184974,6.44863854079273e-16,6.43929354282591e-15,9.85276466218637e-12,"Snap25"
1.16565289833016e-11,0.000506621936233187,5.98186660172192e-10,0.991463443752886,0.000222911339843025,0.256823955723722,0.0302793779151167,0.261695331196331,0.0614714117950914,6.85427878033385e-16,6.55031584528842e-15,9.88719883505049e-12,"Icam5"
6.98241038616771e-16,0.000353713130908707,1.57177881520518e-14,0.923329400696224,9.08723816105756e-09,0.805911930460586,8.30248855085517e-06,0.100598293134585,4.92160389130138e-05,5.9648615350671e-12,6.88338275267597e-15,1.02514052554151e-11,"Atf5"
1.10718184639651e-13,7.5063789247871e-06,9.00688548641048e-13,0.527096563397727,4.3591365935041e-07,0.688829080809444,0.000182376072968463,0.488378169175147,0.000617750205461898,7.6301446600271e-16,7.88258347483861e-15,1.15850452005699e-11,"Synpr"
1.05997929183178e-13,2.30425186762844e-07,1.07158303230462e-12,0.96989773829326,6.08004400018037e-07,0.889483478165924,0.000517592547284482,0.0090633104056935,0.00219634869005894,8.25649939774799e-16,8.65973959207622e-15,1.25619440184705e-11,"Ahcyl2"
3.75180869769709e-13,4.89818823735884e-06,4.32370107015624e-12,0.998924814049446,1.37594144070231e-06,0.842049811522912,0.000339028004693589,0.169723510059202,0.000547615129972263,1.05859639613753e-15,1.0769163338864e-14,1.54216239109067e-11,"Prdx6"
2.62428554139323e-10,5.57576451583805e-05,1.01955860769348e-08,0.500665371878693,0.00154868023357403,0.743417634542606,0.242043603103168,0.429147492961211,0.360237417838071,1.13780522757311e-15,1.15463194561016e-14,1.63252268256916e-11,"Gda"
2.71615517213221e-15,0.000112653098065044,3.48747005101275e-15,0.97845462132299,1.30059148265555e-09,0.583017669797088,3.74821911214266e-06,0.824752431374479,2.56674481642411e-05,7.40688487142817e-12,1.52100554373646e-14,2.12365300401995e-11,"Vamp2"
1.58802566205555e-11,0.000169829617070727,5.09031772006197e-12,0.693682749706036,1.9839732302523e-07,0.917454392554056,0.000120042633074108,0.90992453679991,0.00198909225053866,1.67667964165432e-15,1.70974345792274e-14,2.35770073078542e-11,"Lamp1"
6.28113684344451e-14,1.70612802466406e-05,3.95321415327539e-13,0.970199535969281,6.14723891648538e-07,0.774391584365774,0.000702763340577665,0.263112936073915,0.00164209485596816,2.01652888071856e-15,1.93178806284777e-14,2.63140909880343e-11,"Ahnak"
6.64872231514716e-10,0.000118171732876664,2.8670734911423e-09,0.973434453549671,0.000220614385343285,0.362668417532476,0.031020908001608,0.343881560943816,0.0432657092261184,2.02323923381443e-15,1.99840144432528e-14,2.68935038764289e-11,"Rragd"
2.06323776555134e-09,3.55995159694319e-06,2.70060093300827e-09,0.205551510386174,0.000187271802870396,0.817061613627936,0.0377902793643442,0.905167539305794,0.0607382963670769,2.03003992934865e-15,2.06501482580279e-14,2.74591212198618e-11,"Stxbp1"
5.83537529595889e-10,0.000964601909196862,1.21078319411063e-07,0.991531976278708,0.00426844700975975,0.222373978529338,0.198867649444126,0.00868730163384665,0.364101024208637,2.38082242482061e-15,2.42028619368284e-14,3.18046443882422e-11,"Aqp4"
4.91563097333645e-13,0.000363253523025908,1.96414227217697e-12,0.625793960368601,2.40614583496422e-06,0.348504074998099,0.00433766171557842,0.550532556518879,0.0122811306209392,2.51061645126878e-15,2.4757973449141e-14,3.2155805119433e-11,"Grin1"
4.77919523539927e-09,0.00195448255193706,5.27983742558164e-08,0.688650424864283,0.000883981334089768,0.690268279360672,0.0410273578388623,0.0715661192150952,0.0867548889013947,2.67578399649267e-15,2.70894418008538e-14,3.47795172736551e-11,"Limd2"
1.01310854484362e-10,5.61425299144017e-06,4.61961004448221e-09,0.861508928668532,0.00062996401747823,0.844790567841885,0.0651186181320508,0.0548096386486117,0.06248843795259,3.07213394045212e-15,3.06421554796543e-14,3.88937112879567e-11,"Arf3"
1.58701571862584e-13,4.47339752251465e-07,5.51638677865467e-13,0.973934705676574,7.66208949516506e-07,0.87018274447074,0.00162858758265838,0.894036994469794,0.00453277077883948,3.33793914966795e-15,3.25295346215171e-14,4.08254132815777e-11,"Nsg2"
4.18807673542083e-12,8.09569365327837e-06,9.85247517209531e-11,0.98749946668349,0.000119727316681107,0.19756901427255,0.124504090805899,0.119141609591346,0.292908321499642,3.47936348825829e-15,3.48610029732299e-14,4.3265339384413e-11,"Ptgds"
2.51224334168771e-10,1.37937382049857e-05,1.98089437230018e-08,0.709024534513185,0.000866416323412777,0.928921931195165,0.0621092354315513,0.000374706906266262,0.112493346894476,3.8320688481924e-15,3.84137166520304e-14,4.71506498365865e-11,"Dpf1"
1.38956745558417e-13,1.88309913849274e-05,5.7457742394822e-13,0.909491796666399,6.98659264166943e-08,0.889821689573754,8.78031641574116e-05,0.0117059753945287,0.00175835686896376,4.25452559702615e-15,4.10782519111308e-14,4.98731584568317e-11,"Agt"
3.96264435147752e-12,4.30651787300574e-06,2.35231835411632e-10,0.994565307503656,0.000173397119713383,0.562986261350142,0.101676795407336,0.120628799853188,0.260000713052481,6.29491478145532e-15,6.30606677987089e-14,7.57387901284568e-11,"Prkca"
1.83799571229934e-13,0.000214011037822936,1.48820185630795e-12,0.999468918854656,3.92029079376716e-07,0.971871593237467,0.000186893627037485,0.167434421561254,0.000557647721727518,1.05186853658102e-14,9.84767822842514e-14,1.17016941423556e-10,"Mest"
2.91206131625171e-10,0.00302450494008331,5.39214019595145e-08,0.999534928944977,0.0016820009570239,0.637881696192133,0.059104762921715,0.00139101976619393,0.0895900174841766,1.00750540663622e-14,1.00586206031039e-13,1.1826536283624e-10,"Kcnj10"
6.84541736759863e-12,0.000349453478225522,2.51962287067133e-10,0.733402077295627,1.89262476210101e-05,0.786767642857388,0.00424232001617702,0.176439443749154,0.0244732217887338,1.72920123015796e-14,1.72972747236599e-13,2.0125616668267e-10,"Necab2"
1.9016004538387e-14,0.00264251861894066,6.43946045696177e-12,0.998507264446706,1.34790070215702e-05,0.398614793208459,0.0182453266314031,0.0190395126958419,0.0317575647947785,3.58430903929899e-11,1.89626092605977e-13,2.18358000202639e-10,"Sorbs1"
1.28152778018754e-07,6.29742224782137e-05,3.63983751319475e-07,0.660129274212044,0.0016179188461498,0.898817720357046,0.0691740192854626,0.275323415156558,0.163040774344406,2.26526826198418e-14,2.26374474721069e-13,2.58014507683402e-10,"Tnfrsf19"
8.69437240180864e-14,0.00170962752205728,3.29787406011511e-14,0.99998372092475,4.02736671136857e-10,0.963054270079891,4.53547994303774e-07,0.495200693810764,1.41730645482942e-05,1.91319950173672e-11,2.39031017201796e-13,2.69688117239842e-10,"Igfbp7"
1.14373491021073e-09,2.00785502603154e-05,8.21018284321361e-10,0.987150121817542,2.99053255365936e-06,0.966767799585185,7.69250639049369e-05,0.146412282837367,0.000146608668065559,2.56546894804403e-14,2.56683563293336e-13,2.86708656659512e-10,"C1qtnf4"
5.96361468110965e-12,7.47182745161094e-06,3.82422464966162e-10,0.681256641449436,0.000105306155657106,0.989308018990751,0.0153088649829971,0.367570952315719,0.0207838546874204,2.85861284458995e-14,2.84328116606503e-13,3.14442456792374e-10,"Gpm6b"
1.27378149703782e-09,2.71874259227583e-05,1.22095582756489e-08,0.944488982738241,0.000417905520754271,0.353577364207423,0.0537026062387633,0.538176651589959,0.1177884394612,4.10479829929301e-14,4.10116385296533e-13,4.49106866858435e-10,"Ppm1e"
9.22246133277531e-10,0.000694129547074322,1.21880422209305e-08,0.9156116372004,2.50093340217333e-05,0.693271708346005,0.000676807041074702,0.0188927239092598,0.00623222431947079,5.0999366209407e-14,5.10480546722647e-13,5.5358551555432e-10,"Atp1b2"
1.77480972577546e-10,3.61071179598685e-06,7.71152197481646e-10,0.983821431158901,7.45316827626888e-05,0.354009953053135,0.0201734526810258,0.224764163191485,0.0289211740689755,5.19642470765295e-14,5.19473353222111e-13,5.57920966075765e-10,"Laptm4a"
1.10616075521276e-10,1.36166006028363e-05,1.39883833456165e-09,0.884261232950039,6.0921759359319e-05,0.577398119138032,0.0059445057626388,0.0106735747399426,0.0151654232874096,6.33742790406755e-14,6.33715302456039e-13,6.74136188916004e-10,"Bai2"
7.31437619618786e-14,0.0496133003123209,1.83071532402827e-11,0.999744426635592,6.59128299587011e-07,0.582238615481543,5.77631295857819e-05,0.000420175373825896,0.000368960931139517,4.77882711693184e-12,7.17870207722626e-13,7.56454500701999e-10,"Apc"
3.77675661924757e-11,0.00938898318501766,4.45260564421831e-10,0.861030938077648,9.96051969929743e-05,0.214525863133243,0.0317259345965446,0.332416539027414,0.0678408919947558,7.26655961340068e-14,7.25197679685152e-13,7.57033981704528e-10,"Agap2"
1.19943813288902e-13,0.00012996744592387,3.27945667212245e-13,0.922584255511185,5.84601955712783e-09,0.185038892799932,2.52904426013695e-06,0.190247769476595,4.96779410013365e-05,1.22725178359681e-12,8.19677659080753e-13,8.47738855294908e-10,"Unc13c"
1.52228069224188e-13,7.72789490274537e-06,1.89563310359443e-13,0.974236359050775,1.92546673480244e-08,0.692587933121615,5.66662262733895e-05,0.513206053603981,0.000590937329540497,2.15703294495756e-11,8.41104963456019e-13,8.61918979894471e-10,"Cldn5"
